"year","month","fips_code","n"
2017,"April",16001,6
2017,"April",16005,3
2017,"April",16019,3
2017,"April",16055,3
2017,"April",16081,2
2017,"April",16083,2
2017,"April",17019,5
2017,"April",17029,2
2017,"April",17031,19
2017,"April",17043,3
2017,"April",17089,3
2017,"April",17097,2
2017,"April",17113,2
2017,"April",17119,4
2017,"April",17143,6
2017,"April",17167,6
2017,"April",17201,2
2017,"April",18019,2
2017,"April",18067,2
2017,"April",18081,2
2017,"April",18089,3
2017,"April",18097,7
2017,"April",18105,5
2017,"April",18141,5
2017,"April",18151,2
2017,"April",18157,3
2017,"April",18163,3
2017,"April",18167,3
2017,"April",19013,4
2017,"April",19019,2
2017,"April",19031,2
2017,"April",19061,2
2017,"April",19071,2
2017,"April",19103,11
2017,"April",19113,2
2017,"April",19153,9
2017,"April",19163,6
2017,"April",19191,3
2017,"April",20015,2
2017,"April",20045,4
2017,"April",20161,3
2017,"April",20173,3
2017,"April",20177,5
2017,"April",21067,6
2017,"April",21111,3
2017,"April",21145,2
2017,"April",21151,2
2017,"April",21195,4
2017,"April",21227,2
2017,"April",22017,3
2017,"April",22033,5
2017,"April",22055,3
2017,"April",22071,12
2017,"April",22073,2
2017,"April",23005,11
2017,"April",23007,8
2017,"April",23009,2
2017,"April",23011,9
2017,"April",23013,2
2017,"April",23019,5
2017,"April",23027,2
2017,"April",23029,2
2017,"April",23031,4
2017,"April",24003,5
2017,"April",24033,2
2017,"April",24043,6
2017,"April",24047,2
2017,"April",24510,8
2017,"April",25001,2
2017,"April",25003,10
2017,"April",25007,2
2017,"April",25011,10
2017,"April",25013,3
2017,"April",25015,17
2017,"April",25017,3
2017,"April",25023,4
2017,"April",25025,18
2017,"April",25027,3
2017,"April",26007,3
2017,"April",26031,2
2017,"April",26033,2
2017,"April",26047,3
2017,"April",26049,2
2017,"April",26055,5
2017,"April",26061,3
2017,"April",26063,2
2017,"April",26065,6
2017,"April",26077,6
2017,"April",26081,14
2017,"April",26099,2
2017,"April",26103,9
2017,"April",26107,2
2017,"April",26111,3
2017,"April",26125,9
2017,"April",26127,2
2017,"April",26139,4
2017,"April",26161,17
2017,"April",26163,18
2017,"April",27007,5
2017,"April",27013,12
2017,"April",27015,3
2017,"April",27027,3
2017,"April",27031,3
2017,"April",27035,3
2017,"April",27041,2
2017,"April",27053,12
2017,"April",27057,2
2017,"April",27061,3
2017,"April",27109,6
2017,"April",27123,15
2017,"April",27131,2
2017,"April",27137,8
2017,"April",27149,3
2017,"April",28035,2
2017,"April",28047,5
2017,"April",28071,3
2017,"April",29019,5
2017,"April",29021,2
2017,"April",29077,5
2017,"April",29095,6
2017,"April",29097,3
2017,"April",29147,2
2017,"April",29159,6
2017,"April",29161,3
2017,"April",29510,3
2017,"April",30013,3
2017,"April",30029,2
2017,"April",30031,8
2017,"April",30049,3
2017,"April",30063,3
2017,"April",30081,6
2017,"April",30111,2
2017,"April",31001,2
2017,"April",31019,2
2017,"April",31055,9
2017,"April",31109,11
2017,"April",32003,5
2017,"April",32007,2
2017,"April",32031,8
2017,"April",32510,2
2017,"April",33005,3
2017,"April",33009,2
2017,"April",33011,2
2017,"April",33013,9
2017,"April",33015,3
2017,"April",33017,3
2017,"April",34001,5
2017,"April",34003,15
2017,"April",34013,9
2017,"April",34017,10
2017,"April",34019,2
2017,"April",34021,8
2017,"April",34027,6
2017,"April",34039,2
2017,"April",35001,8
2017,"April",35005,2
2017,"April",35009,2
2017,"April",35013,8
2017,"April",35017,3
2017,"April",35029,2
2017,"April",35035,2
2017,"April",35049,6
2017,"April",35053,3
2017,"April",35055,2
2017,"April",36001,18
2017,"April",36007,5
2017,"April",36019,6
2017,"April",36025,2
2017,"April",36027,8
2017,"April",36029,21
2017,"April",36031,2
2017,"April",36045,3
2017,"April",36055,5
2017,"April",36059,5
2017,"April",36061,39
2017,"April",36065,5
2017,"April",36067,29
2017,"April",36069,2
2017,"April",36071,3
2017,"April",36077,2
2017,"April",36089,3
2017,"April",36091,3
2017,"April",36093,4
2017,"April",36095,2
2017,"April",36101,2
2017,"April",36103,19
2017,"April",36109,13
2017,"April",36119,4
2017,"April",37013,3
2017,"April",37021,5
2017,"April",37023,2
2017,"April",37031,3
2017,"April",37067,6
2017,"April",37081,3
2017,"April",37087,3
2017,"April",37097,2
2017,"April",37119,10
2017,"April",37129,6
2017,"April",37135,2
2017,"April",37139,2
2017,"April",37183,9
2017,"April",38017,2
2017,"April",38035,3
2017,"April",39009,5
2017,"April",39017,6
2017,"April",39035,5
2017,"April",39041,2
2017,"April",39049,9
2017,"April",39057,2
2017,"April",39061,6
2017,"April",39063,2
2017,"April",39083,2
2017,"April",39095,3
2017,"April",39099,8
2017,"April",39103,2
2017,"April",39113,6
2017,"April",39119,2
2017,"April",39139,2
2017,"April",39153,4
2017,"April",39157,2
2017,"April",39169,3
2017,"April",40041,2
2017,"April",40109,5
2017,"April",40143,5
2017,"April",41003,3
2017,"April",41007,2
2017,"April",41009,2
2017,"April",41011,2
2017,"April",41013,2
2017,"April",41015,2
2017,"April",41017,7
2017,"April",41019,3
2017,"April",41029,11
2017,"April",41033,2
2017,"April",41035,3
2017,"April",41039,14
2017,"April",41041,3
2017,"April",41047,6
2017,"April",41051,20
2017,"April",41059,3
2017,"April",42003,12
2017,"April",42007,2
2017,"April",42011,2
2017,"April",42015,2
2017,"April",42017,3
2017,"April",42027,3
2017,"April",42029,3
2017,"April",42039,2
2017,"April",42043,14
2017,"April",42045,2
2017,"April",42049,5
2017,"April",42069,4
2017,"April",42071,5
2017,"April",42077,5
2017,"April",42079,5
2017,"April",42083,2
2017,"April",42085,3
2017,"April",42089,2
2017,"April",42091,3
2017,"April",42095,5
2017,"April",42097,2
2017,"April",42101,21
2017,"April",42109,6
2017,"April",42127,2
2017,"April",42129,2
2017,"April",42133,3
2017,"April",44005,10
2017,"April",44007,5
2017,"April",45003,4
2017,"April",45019,3
2017,"April",45045,3
2017,"April",45051,2
2017,"April",45079,3
2017,"April",45083,2
2017,"April",46013,2
2017,"April",46065,2
2017,"April",46099,10
2017,"April",46103,3
2017,"April",47001,10
2017,"April",47037,11
2017,"April",47065,3
2017,"April",47093,6
2017,"April",47125,2
2017,"April",47157,12
2017,"April",47179,2
2017,"April",48029,3
2017,"April",48041,2
2017,"April",48043,2
2017,"April",48113,6
2017,"April",48121,3
2017,"April",48141,8
2017,"April",48181,2
2017,"April",48201,15
2017,"April",48259,2
2017,"April",48265,2
2017,"April",48303,3
2017,"April",48329,2
2017,"April",48355,4
2017,"April",48375,3
2017,"April",48439,5
2017,"April",48451,2
2017,"April",48453,24
2017,"April",48485,2
2017,"April",48491,2
2017,"April",49005,3
2017,"April",49019,3
2017,"April",49021,3
2017,"April",49035,13
2017,"April",49053,4
2017,"April",50007,4
2017,"April",50021,2
2017,"April",50023,9
2017,"April",50025,2
2017,"April",51121,3
2017,"April",51125,2
2017,"April",51153,2
2017,"April",51540,3
2017,"April",51590,2
2017,"April",51600,4
2017,"April",51660,2
2017,"April",51680,2
2017,"April",51690,2
2017,"April",51710,5
2017,"April",51760,2
2017,"April",51790,4
2017,"April",51810,4
2017,"April",51830,2
2017,"April",51840,3
2017,"April",53005,4
2017,"April",53007,3
2017,"April",53009,3
2017,"April",53011,3
2017,"April",53029,2
2017,"April",53033,17
2017,"April",53037,3
2017,"April",53039,2
2017,"April",53041,2
2017,"April",53045,2
2017,"April",53053,5
2017,"April",53055,3
2017,"April",53063,7
2017,"April",53067,8
2017,"April",53071,2
2017,"April",53073,11
2017,"April",53075,5
2017,"April",53077,8
2017,"April",54011,6
2017,"April",54039,2
2017,"April",54061,3
2017,"April",54097,2
2017,"April",55003,3
2017,"April",55005,3
2017,"April",55009,3
2017,"April",55013,2
2017,"April",55025,6
2017,"April",55035,3
2017,"April",55059,9
2017,"April",55063,5
2017,"April",55079,17
2017,"April",55085,3
2017,"April",55087,3
2017,"April",55139,3
2017,"April",55141,3
2017,"April",56001,3
2017,"April",56021,3
2017,"April",56029,3
2017,"April",56035,2
2017,"April",56039,5
2017,"April",NA,6
2017,"May",1125,2
2017,"May",2090,10
2017,"May",4003,10
2017,"May",4013,6
2017,"May",4019,16
2017,"May",5007,2
2017,"May",5143,3
2017,"May",6001,11
2017,"May",6007,2
2017,"May",6009,2
2017,"May",6019,3
2017,"May",6023,9
2017,"May",6029,6
2017,"May",6037,29
2017,"May",6059,4
2017,"May",6065,5
2017,"May",6067,2
2017,"May",6071,3
2017,"May",6073,49
2017,"May",6075,7
2017,"May",6077,2
2017,"May",6079,7
2017,"May",6085,21
2017,"May",6087,11
2017,"May",6089,2
2017,"May",6097,2
2017,"May",6099,3
2017,"May",8005,2
2017,"May",8013,4
2017,"May",8031,2
2017,"May",8041,3
2017,"May",8087,2
2017,"May",9001,14
2017,"May",9003,5
2017,"May",9009,11
2017,"May",9011,5
2017,"May",10001,2
2017,"May",10003,3
2017,"May",11001,60
2017,"May",12001,6
2017,"May",12009,2
2017,"May",12011,7
2017,"May",12021,5
2017,"May",12073,2
2017,"May",12086,9
2017,"May",12095,9
2017,"May",12099,3
2017,"May",12103,2
2017,"May",12127,7
2017,"May",13089,6
2017,"May",13121,3
2017,"May",13139,3
2017,"May",13151,3
2017,"May",13153,2
2017,"May",13185,2
2017,"May",15001,8
2017,"May",15003,6
2017,"May",16001,3
2017,"May",17019,2
2017,"May",17031,33
2017,"May",17043,5
2017,"May",17111,2
2017,"May",17167,2
2017,"May",18039,3
2017,"May",18097,3
2017,"May",18105,3
2017,"May",18141,10
2017,"May",18151,2
2017,"May",19013,2
2017,"May",19061,4
2017,"May",19095,2
2017,"May",19103,8
2017,"May",19113,2
2017,"May",20091,5
2017,"May",20173,2
2017,"May",20177,2
2017,"May",20209,2
2017,"May",21067,3
2017,"May",21111,3
2017,"May",22017,2
2017,"May",22033,8
2017,"May",22071,9
2017,"May",22121,2
2017,"May",23001,2
2017,"May",23007,8
2017,"May",23011,6
2017,"May",23019,5
2017,"May",24025,2
2017,"May",24510,14
2017,"May",25011,4
2017,"May",25015,4
2017,"May",25017,5
2017,"May",25025,14
2017,"May",25027,2
2017,"May",26017,2
2017,"May",26025,2
2017,"May",26031,2
2017,"May",26065,3
2017,"May",26073,2
2017,"May",26075,2
2017,"May",26077,9
2017,"May",26081,5
2017,"May",26103,3
2017,"May",26125,8
2017,"May",26161,6
2017,"May",26163,6
2017,"May",27013,8
2017,"May",27037,2
2017,"May",27053,15
2017,"May",27109,2
2017,"May",27123,14
2017,"May",27131,6
2017,"May",27163,3
2017,"May",28047,2
2017,"May",29019,2
2017,"May",29051,2
2017,"May",29071,2
2017,"May",29095,5
2017,"May",29097,2
2017,"May",29189,7
2017,"May",29510,4
2017,"May",30031,2
2017,"May",30063,3
2017,"May",30093,5
2017,"May",30111,3
2017,"May",31003,2
2017,"May",31109,4
2017,"May",32003,5
2017,"May",32023,2
2017,"May",32031,2
2017,"May",33015,2
2017,"May",33017,2
2017,"May",34003,10
2017,"May",34005,2
2017,"May",34017,11
2017,"May",34021,5
2017,"May",34025,2
2017,"May",34027,3
2017,"May",34035,8
2017,"May",35001,8
2017,"May",35013,3
2017,"May",35025,2
2017,"May",35031,2
2017,"May",35035,2
2017,"May",35041,2
2017,"May",35049,3
2017,"May",36001,10
2017,"May",36007,2
2017,"May",36019,5
2017,"May",36029,18
2017,"May",36047,2
2017,"May",36059,2
2017,"May",36061,33
2017,"May",36067,18
2017,"May",36085,6
2017,"May",36103,10
2017,"May",36109,11
2017,"May",36111,6
2017,"May",36113,2
2017,"May",36119,8
2017,"May",37035,5
2017,"May",37063,3
2017,"May",37119,3
2017,"May",37151,4
2017,"May",37183,6
2017,"May",38017,2
2017,"May",38035,2
2017,"May",39017,2
2017,"May",39035,3
2017,"May",39049,12
2017,"May",39061,5
2017,"May",39109,2
2017,"May",39113,3
2017,"May",39153,2
2017,"May",40101,4
2017,"May",40143,7
2017,"May",41005,2
2017,"May",41017,4
2017,"May",41039,7
2017,"May",41051,11
2017,"May",42001,4
2017,"May",42003,11
2017,"May",42011,3
2017,"May",42027,2
2017,"May",42043,3
2017,"May",42045,2
2017,"May",42069,2
2017,"May",42071,5
2017,"May",42085,6
2017,"May",42095,2
2017,"May",42101,22
2017,"May",42133,2
2017,"May",44001,2
2017,"May",44005,8
2017,"May",44007,12
2017,"May",45003,4
2017,"May",45019,3
2017,"May",45045,2
2017,"May",45051,2
2017,"May",46099,2
2017,"May",47001,8
2017,"May",47037,16
2017,"May",47157,10
2017,"May",48029,4
2017,"May",48061,2
2017,"May",48113,9
2017,"May",48141,3
2017,"May",48163,3
2017,"May",48201,16
2017,"May",48215,2
2017,"May",48309,4
2017,"May",48439,2
2017,"May",48453,21
2017,"May",49035,10
2017,"May",49037,2
2017,"May",50007,3
2017,"May",51107,2
2017,"May",51510,2
2017,"May",51540,12
2017,"May",51600,2
2017,"May",51680,7
2017,"May",51760,4
2017,"May",51810,2
2017,"May",53033,18
2017,"May",53053,2
2017,"May",53067,3
2017,"May",53073,8
2017,"May",54019,2
2017,"May",55025,11
2017,"May",55033,2
2017,"May",55035,2
2017,"May",55073,4
2017,"May",55079,15
2017,"May",55087,4
2017,"May",55101,2
2017,"May",56021,3
2017,"May",56025,2
2017,"May",NA,2
2017,"June",1003,2
2017,"June",1073,4
2017,"June",1077,5
2017,"June",1089,2
2017,"June",1097,5
2017,"June",2020,12
2017,"June",2090,2
2017,"June",2110,5
2017,"June",2195,2
2017,"June",4003,8
2017,"June",4005,2
2017,"June",4007,2
2017,"June",4013,10
2017,"June",4019,22
2017,"June",4027,2
2017,"June",5007,5
2017,"June",5045,2
2017,"June",5119,6
2017,"June",6001,6
2017,"June",6013,2
2017,"June",6019,2
2017,"June",6029,4
2017,"June",6037,46
2017,"June",6053,5
2017,"June",6059,5
2017,"June",6061,6
2017,"June",6065,2
2017,"June",6067,5
2017,"June",6071,10
2017,"June",6073,33
2017,"June",6075,21
2017,"June",6079,7
2017,"June",6081,2
2017,"June",6083,2
2017,"June",6085,39
2017,"June",6087,4
2017,"June",6097,4
2017,"June",6101,3
2017,"June",6105,2
2017,"June",8013,5
2017,"June",8031,26
2017,"June",8041,21
2017,"June",8049,2
2017,"June",8067,7
2017,"June",8069,3
2017,"June",8077,5
2017,"June",8101,2
2017,"June",9001,5
2017,"June",9003,10
2017,"June",9005,4
2017,"June",9007,2
2017,"June",9009,12
2017,"June",9011,2
2017,"June",10001,2
2017,"June",10003,2
2017,"June",11001,102
2017,"June",12001,2
2017,"June",12005,2
2017,"June",12009,3
2017,"June",12011,7
2017,"June",12021,5
2017,"June",12031,5
2017,"June",12033,2
2017,"June",12057,10
2017,"June",12069,2
2017,"June",12073,2
2017,"June",12083,2
2017,"June",12085,2
2017,"June",12086,13
2017,"June",12087,4
2017,"June",12095,12
2017,"June",12099,7
2017,"June",12103,7
2017,"June",12111,3
2017,"June",12113,2
2017,"June",12115,7
2017,"June",12127,2
2017,"June",13039,3
2017,"June",13051,2
2017,"June",13059,3
2017,"June",13089,2
2017,"June",13121,6
2017,"June",15001,10
2017,"June",15003,4
2017,"June",15009,2
2017,"June",16001,3
2017,"June",16017,2
2017,"June",16019,5
2017,"June",16055,2
2017,"June",16057,4
2017,"June",16081,2
2017,"June",17031,41
2017,"June",17037,2
2017,"June",17077,2
2017,"June",17095,2
2017,"June",17111,3
2017,"June",17197,2
2017,"June",18003,10
2017,"June",18057,4
2017,"June",18097,13
2017,"June",18105,2
2017,"June",18141,4
2017,"June",18163,2
2017,"June",19013,2
2017,"June",19015,5
2017,"June",19061,3
2017,"June",19111,2
