"","county","count","month","year","state"
"542","POCAHONTAS",5482,"Nov","2017","WV"
"543","PRESTON",18564,"Nov","2017","WV"
"544","PUTNAM",39836,"Nov","2017","WV"
"545","RALEIGH",50948,"Nov","2017","WV"
"546","RANDOLPH",17756,"Nov","2017","WV"
"547","RITCHIE",5883,"Nov","2017","WV"
"548","ROANE",9585,"Nov","2017","WV"
"549","SUMMERS",9010,"Nov","2017","WV"
"550","TAYLOR",10744,"Nov","2017","WV"
"551","TUCKER",5581,"Nov","2017","WV"
"552","TYLER",6375,"Nov","2017","WV"
"553","UPSHUR",13179,"Nov","2017","WV"
"554","WAYNE",25961,"Nov","2017","WV"
"555","WEBSTER",5166,"Nov","2017","WV"
"556","WETZEL",11696,"Nov","2017","WV"
"557","WIRT",4214,"Nov","2017","WV"
"558","WOOD",56209,"Nov","2017","WV"
"559","WYOMING",17293,"Nov","2017","WV"
"560","WEST VIRGINIA",1226317,"Nov","2017","WV"
"561","BARBOUR",9959,"Oct","2017","WV"
"562","BERKELEY",73769,"Oct","2017","WV"
"563","BOONE",15060,"Oct","2017","WV"
"564","BRAXTON",8144,"Oct","2017","WV"
"565","BROOKE",18349,"Oct","2017","WV"
"566","CABELL",52923,"Oct","2017","WV"
"567","CALHOUN",4677,"Oct","2017","WV"
"568","CLAY",5341,"Oct","2017","WV"
"569","DODDRIDGE",4587,"Oct","2017","WV"
"570","FAYETTE",27243,"Oct","2017","WV"
"571","GILMER",4587,"Oct","2017","WV"
"572","GRANT",7105,"Oct","2017","WV"
