"","year","month","fips_code","n"
"994",2017,"March",27031,2
"995",2017,"March",27053,7
"996",2017,"March",27109,2
"997",2017,"March",27123,14
"998",2017,"March",28049,3
"999",2017,"March",28089,3
"1000",2017,"March",29019,4
"1001",2017,"March",29021,2
"1002",2017,"March",29051,4
"1003",2017,"March",29077,4
"1004",2017,"March",29095,5
"1005",2017,"March",29097,2
"1006",2017,"March",29189,9
"1007",2017,"March",29510,3
"1008",2017,"March",30013,5
"1009",2017,"March",30029,2
"1010",2017,"March",30063,5
"1011",2017,"March",30111,3
"1012",2017,"March",31001,2
"1013",2017,"March",31055,6
"1014",2017,"March",31109,5
"1015",2017,"March",31153,2
"1016",2017,"March",32003,11
"1017",2017,"March",32031,6
"1018",2017,"March",32510,2
"1019",2017,"March",33009,2
"1020",2017,"March",34003,18
"1021",2017,"March",34007,3
"1022",2017,"March",34013,8
"1023",2017,"March",34017,10
"1024",2017,"March",34025,3
"1025",2017,"March",34027,3
"1026",2017,"March",34029,3
"1027",2017,"March",35001,4
"1028",2017,"March",35035,2
"1029",2017,"March",35045,2
"1030",2017,"March",35049,3
"1031",2017,"March",36001,11
"1032",2017,"March",36009,2
"1033",2017,"March",36013,2
"1034",2017,"March",36027,7
"1035",2017,"March",36029,17
"1036",2017,"March",36047,4
"1037",2017,"March",36055,10
"1038",2017,"March",36059,3
"1039",2017,"March",36061,31
"1040",2017,"March",36067,18
"1041",2017,"March",36081,2
"1042",2017,"March",36087,2
"1043",2017,"March",36091,2
"1044",2017,"March",36093,3
"1045",2017,"March",36101,2
"1046",2017,"March",36103,13
"1047",2017,"March",36109,8
"1048",2017,"March",36111,5
"1049",2017,"March",36113,6
"1050",2017,"March",36119,5
"1051",2017,"March",37021,3
"1052",2017,"March",37063,6
"1053",2017,"March",37067,6
"1054",2017,"March",37081,2
"1055",2017,"March",37099,2
"1056",2017,"March",37119,7
"1057",2017,"March",37129,2
"1058",2017,"March",37183,7
"1059",2017,"March",38017,2
"1060",2017,"March",39017,2
"1061",2017,"March",39023,2
"1062",2017,"March",39035,3
"1063",2017,"March",39049,15
"1064",2017,"March",39061,2
"1065",2017,"March",39095,2
"1066",2017,"March",39113,4
"1067",2017,"March",39153,2
"1068",2017,"March",39155,2
"1069",2017,"March",39173,2
"1070",2017,"March",40109,10
"1071",2017,"March",40143,7
"1072",2017,"March",41003,2
"1073",2017,"March",41005,7
"1074",2017,"March",41017,2
"1075",2017,"March",41027,2
"1076",2017,"March",41029,3
"1077",2017,"March",41035,2
"1078",2017,"March",41037,2
"1079",2017,"March",41039,4
"1080",2017,"March",41047,12
"1081",2017,"March",41051,20
"1082",2017,"March",41059,2
"1083",2017,"March",42003,13
"1084",2017,"March",42007,2
"1085",2017,"March",42011,3
"1086",2017,"March",42035,3
"1087",2017,"March",42049,3
"1088",2017,"March",42071,2
"1089",2017,"March",42085,3
"1090",2017,"March",42095,2
"1091",2017,"March",42101,30
"1092",2017,"March",42133,2
"1093",2017,"March",44005,8
"1094",2017,"March",44007,20
"1095",2017,"March",45003,4
"1096",2017,"March",45013,5
"1097",2017,"March",45045,2
"1098",2017,"March",45091,4
"1099",2017,"March",46065,2
"1100",2017,"March",46099,2
"1101",2017,"March",47001,8
"1102",2017,"March",47037,13
"1103",2017,"March",47059,2
"1104",2017,"March",47065,2
"1105",2017,"March",47093,2
"1106",2017,"March",47103,2
"1107",2017,"March",47157,14
"1108",2017,"March",48029,2
"1109",2017,"March",48041,2
"1110",2017,"March",48061,2
"1111",2017,"March",48113,8
"1112",2017,"March",48121,2
"1113",2017,"March",48141,3
"1114",2017,"March",48201,4
"1115",2017,"March",48251,3
"1116",2017,"March",48303,2
"1117",2017,"March",48423,2
"1118",2017,"March",48439,3
"1119",2017,"March",48453,14
"1120",2017,"March",48485,2
"1121",2017,"March",49035,8
"1122",2017,"March",50001,5
"1123",2017,"March",50007,3
"1124",2017,"March",50023,7
"1125",2017,"March",51015,2
"1126",2017,"March",51059,3
"1127",2017,"March",51510,3
"1128",2017,"March",51540,5
"1129",2017,"March",51600,2
"1130",2017,"March",51678,3
"1131",2017,"March",51680,2
"1132",2017,"March",51760,8
"1133",2017,"March",51790,2
"1134",2017,"March",51800,2
"1135",2017,"March",51810,5
"1136",2017,"March",51830,3
"1137",2017,"March",53005,3
"1138",2017,"March",53007,2
"1139",2017,"March",53011,6
"1140",2017,"March",53031,2
"1141",2017,"March",53033,12
"1142",2017,"March",53067,8
"1143",2017,"March",53073,10
"1144",2017,"March",54037,2
"1145",2017,"March",54039,3
"1146",2017,"March",54081,4
"1147",2017,"March",55025,7
"1148",2017,"March",55059,3
"1149",2017,"March",55063,3
"1150",2017,"March",55073,2
"1151",2017,"March",55079,10
"1152",2017,"March",55087,3
"1153",2017,"March",55097,3
"1154",2017,"March",55105,2
"1155",2017,"March",55117,3
"1156",2017,"March",55123,3
"1157",2017,"March",55127,3
"1158",2017,"March",56001,3
"1159",2017,"March",56029,3
"1160",2017,"March",72000,3
"1161",2017,"March",NA,5
"1162",2017,"April",1073,3
"1163",2017,"April",1077,4
"1164",2017,"April",1081,6
"1165",2017,"April",1089,3
"1166",2017,"April",1097,3
"1167",2017,"April",1101,3
"1168",2017,"April",2016,4
"1169",2017,"April",2020,5
"1170",2017,"April",2070,3
"1171",2017,"April",2090,8
"1172",2017,"April",2105,2
"1173",2017,"April",2110,3
"1174",2017,"April",2122,4
"1175",2017,"April",2130,2
"1176",2017,"April",2170,5
"1177",2017,"April",2185,2
"1178",2017,"April",2240,2
"1179",2017,"April",4003,8
"1180",2017,"April",4005,7
"1181",2017,"April",4013,24
"1182",2017,"April",4015,2
"1183",2017,"April",4017,3
"1184",2017,"April",4019,22
"1185",2017,"April",4027,2
"1186",2017,"April",5119,8
"1187",2017,"April",5131,2
"1188",2017,"April",5143,3
"1189",2017,"April",6001,33
"1190",2017,"April",6007,3
"1191",2017,"April",6013,5
"1192",2017,"April",6019,3
"1193",2017,"April",6023,3
"1194",2017,"April",6025,2
"1195",2017,"April",6029,7
"1196",2017,"April",6031,4
"1197",2017,"April",6035,2
"1198",2017,"April",6037,45
"1199",2017,"April",6041,2
"1200",2017,"April",6043,3
"1201",2017,"April",6045,5
"1202",2017,"April",6053,5
"1203",2017,"April",6057,6
"1204",2017,"April",6059,9
"1205",2017,"April",6061,4
"1206",2017,"April",6063,3
"1207",2017,"April",6065,14
"1208",2017,"April",6067,11
"1209",2017,"April",6071,4
"1210",2017,"April",6073,39
"1211",2017,"April",6075,26
"1212",2017,"April",6077,3
"1213",2017,"April",6079,15
"1214",2017,"April",6081,2
"1215",2017,"April",6083,10
"1216",2017,"April",6085,31
"1217",2017,"April",6087,7
"1218",2017,"April",6089,3
"1219",2017,"April",6095,2
"1220",2017,"April",6097,8
"1221",2017,"April",6099,5
"1222",2017,"April",6109,2
"1223",2017,"April",6111,5
"1224",2017,"April",8013,5
"1225",2017,"April",8031,15
"1226",2017,"April",8037,3
"1227",2017,"April",8041,11
"1228",2017,"April",8043,2
"1229",2017,"April",8045,3
"1230",2017,"April",8051,2
"1231",2017,"April",8067,2
"1232",2017,"April",8069,4
"1233",2017,"April",8077,3
"1234",2017,"April",8097,2
"1235",2017,"April",8101,2
"1236",2017,"April",8113,3
"1237",2017,"April",8117,3
"1238",2017,"April",9001,3
"1239",2017,"April",9003,21
"1240",2017,"April",9005,2
"1241",2017,"April",9009,24
"1242",2017,"April",9011,3
"1243",2017,"April",10001,3
"1244",2017,"April",10003,5
"1245",2017,"April",10005,3
"1246",2017,"April",11001,66
"1247",2017,"April",12001,5
"1248",2017,"April",12009,5
"1249",2017,"April",12011,5
"1250",2017,"April",12031,15
"1251",2017,"April",12033,6
"1252",2017,"April",12035,3
"1253",2017,"April",12057,4
"1254",2017,"April",12071,4
"1255",2017,"April",12073,8
"1256",2017,"April",12081,3
"1257",2017,"April",12085,2
"1258",2017,"April",12086,15
"1259",2017,"April",12091,3
"1260",2017,"April",12095,10
"1261",2017,"April",12099,17
"1262",2017,"April",12101,2
"1263",2017,"April",12103,8
"1264",2017,"April",12105,3
"1265",2017,"April",12109,3
"1266",2017,"April",12111,3
"1267",2017,"April",12115,8
"1268",2017,"April",12127,8
"1269",2017,"April",13031,2
"1270",2017,"April",13051,2
"1271",2017,"April",13059,5
"1272",2017,"April",13089,2
"1273",2017,"April",13121,8
"1274",2017,"April",13127,2
"1275",2017,"April",13185,6
"1276",2017,"April",13245,2
"1277",2017,"April",15001,17
"1278",2017,"April",15003,8
"1279",2017,"April",15007,2
"1280",2017,"April",15009,2
"1281",2017,"April",16001,6
"1282",2017,"April",16005,3
"1283",2017,"April",16019,3
"1284",2017,"April",16055,3
"1285",2017,"April",16081,2
"1286",2017,"April",16083,2
"1287",2017,"April",17019,5
"1288",2017,"April",17029,2
"1289",2017,"April",17031,19
"1290",2017,"April",17043,3
"1291",2017,"April",17089,3
"1292",2017,"April",17097,2
"1293",2017,"April",17113,2
"1294",2017,"April",17119,4
"1295",2017,"April",17143,6
"1296",2017,"April",17167,6
"1297",2017,"April",17201,2
"1298",2017,"April",18019,2
"1299",2017,"April",18067,2
"1300",2017,"April",18081,2
"1301",2017,"April",18089,3
"1302",2017,"April",18097,7
"1303",2017,"April",18105,5
"1304",2017,"April",18141,5
"1305",2017,"April",18151,2
"1306",2017,"April",18157,3
"1307",2017,"April",18163,3
"1308",2017,"April",18167,3
"1309",2017,"April",19013,4
"1310",2017,"April",19019,2
"1311",2017,"April",19031,2
"1312",2017,"April",19061,2
"1313",2017,"April",19071,2
"1314",2017,"April",19103,11
"1315",2017,"April",19113,2
"1316",2017,"April",19153,9
"1317",2017,"April",19163,6
"1318",2017,"April",19191,3
"1319",2017,"April",20015,2
"1320",2017,"April",20045,4
"1321",2017,"April",20161,3
"1322",2017,"April",20173,3
"1323",2017,"April",20177,5
"1324",2017,"April",21067,6
"1325",2017,"April",21111,3
"1326",2017,"April",21145,2
"1327",2017,"April",21151,2
"1328",2017,"April",21195,4
"1329",2017,"April",21227,2
"1330",2017,"April",22017,3
"1331",2017,"April",22033,5
"1332",2017,"April",22055,3
"1333",2017,"April",22071,12
"1334",2017,"April",22073,2
"1335",2017,"April",23005,11
"1336",2017,"April",23007,8
"1337",2017,"April",23009,2
"1338",2017,"April",23011,9
"1339",2017,"April",23013,2
"1340",2017,"April",23019,5
"1341",2017,"April",23027,2
"1342",2017,"April",23029,2
"1343",2017,"April",23031,4
"1344",2017,"April",24003,5
"1345",2017,"April",24033,2
"1346",2017,"April",24043,6
"1347",2017,"April",24047,2
"1348",2017,"April",24510,8
"1349",2017,"April",25001,2
"1350",2017,"April",25003,10
"1351",2017,"April",25007,2
"1352",2017,"April",25011,10
"1353",2017,"April",25013,3
"1354",2017,"April",25015,17
"1355",2017,"April",25017,3
"1356",2017,"April",25023,4
"1357",2017,"April",25025,18
"1358",2017,"April",25027,3
"1359",2017,"April",26007,3
"1360",2017,"April",26031,2
"1361",2017,"April",26033,2
"1362",2017,"April",26047,3
"1363",2017,"April",26049,2
"1364",2017,"April",26055,5
"1365",2017,"April",26061,3
"1366",2017,"April",26063,2
"1367",2017,"April",26065,6
"1368",2017,"April",26077,6
"1369",2017,"April",26081,17
"1370",2017,"April",26099,2
"1371",2017,"April",26103,9
"1372",2017,"April",26107,2
"1373",2017,"April",26111,3
"1374",2017,"April",26125,9
"1375",2017,"April",26127,2
"1376",2017,"April",26139,4
"1377",2017,"April",26161,17
"1378",2017,"April",26163,18
"1379",2017,"April",27007,5
"1380",2017,"April",27013,12
"1381",2017,"April",27015,3
"1382",2017,"April",27027,3
"1383",2017,"April",27031,3
"1384",2017,"April",27035,3
"1385",2017,"April",27041,2
"1386",2017,"April",27053,12
"1387",2017,"April",27057,2
"1388",2017,"April",27061,3
"1389",2017,"April",27109,6
"1390",2017,"April",27123,15
"1391",2017,"April",27131,2
"1392",2017,"April",27137,8
"1393",2017,"April",27149,3
"1394",2017,"April",28035,2
"1395",2017,"April",28047,5
"1396",2017,"April",28071,3
"1397",2017,"April",29019,5
"1398",2017,"April",29021,2
"1399",2017,"April",29077,5
"1400",2017,"April",29095,6
"1401",2017,"April",29097,3
"1402",2017,"April",29147,2
"1403",2017,"April",29159,6
"1404",2017,"April",29161,3
"1405",2017,"April",29510,3
"1406",2017,"April",30013,3
"1407",2017,"April",30029,2
"1408",2017,"April",30031,8
"1409",2017,"April",30049,3
"1410",2017,"April",30063,3
"1411",2017,"April",30081,6
"1412",2017,"April",30111,2
"1413",2017,"April",31001,2
"1414",2017,"April",31019,2
"1415",2017,"April",31055,9
"1416",2017,"April",31109,11
"1417",2017,"April",32003,12
"1418",2017,"April",32007,2
"1419",2017,"April",32023,3
"1420",2017,"April",32031,8
"1421",2017,"April",32510,2
"1422",2017,"April",33005,3
"1423",2017,"April",33009,2
"1424",2017,"April",33011,2
"1425",2017,"April",33013,9
"1426",2017,"April",33015,3
"1427",2017,"April",33017,3
"1428",2017,"April",34001,5
"1429",2017,"April",34003,15
"1430",2017,"April",34013,9
"1431",2017,"April",34017,10
"1432",2017,"April",34019,2
"1433",2017,"April",34021,8
"1434",2017,"April",34027,6
"1435",2017,"April",34039,2
"1436",2017,"April",35001,8
"1437",2017,"April",35005,2
"1438",2017,"April",35009,2
"1439",2017,"April",35013,8
"1440",2017,"April",35017,3
"1441",2017,"April",35029,2
"1442",2017,"April",35035,2
"1443",2017,"April",35049,6
"1444",2017,"April",35053,3
"1445",2017,"April",35055,2
"1446",2017,"April",36001,18
"1447",2017,"April",36007,5
"1448",2017,"April",36019,6
"1449",2017,"April",36025,2
"1450",2017,"April",36027,8
"1451",2017,"April",36029,21
"1452",2017,"April",36031,2
"1453",2017,"April",36045,3
"1454",2017,"April",36055,5
"1455",2017,"April",36059,5
"1456",2017,"April",36061,45
"1457",2017,"April",36065,5
"1458",2017,"April",36067,29
"1459",2017,"April",36069,2
"1460",2017,"April",36071,3
"1461",2017,"April",36077,2
"1462",2017,"April",36081,3
"1463",2017,"April",36089,3
"1464",2017,"April",36091,3
"1465",2017,"April",36093,4
"1466",2017,"April",36095,2
"1467",2017,"April",36101,2
"1468",2017,"April",36103,19
"1469",2017,"April",36109,13
"1470",2017,"April",36119,4
"1471",2017,"April",37013,3
"1472",2017,"April",37021,5
"1473",2017,"April",37023,2
"1474",2017,"April",37031,3
"1475",2017,"April",37067,6
"1476",2017,"April",37081,3
"1477",2017,"April",37087,3
"1478",2017,"April",37097,2
"1479",2017,"April",37119,10
"1480",2017,"April",37129,6
"1481",2017,"April",37135,2
"1482",2017,"April",37139,2
"1483",2017,"April",37183,9
"1484",2017,"April",38017,2
"1485",2017,"April",38035,3
"1486",2017,"April",39009,5
"1487",2017,"April",39017,6
"1488",2017,"April",39035,5
"1489",2017,"April",39041,2
"1490",2017,"April",39049,9
"1491",2017,"April",39057,2
"1492",2017,"April",39061,6
"1493",2017,"April",39063,2
"1494",2017,"April",39083,2
"1495",2017,"April",39095,3
"1496",2017,"April",39099,8
"1497",2017,"April",39103,2
"1498",2017,"April",39113,6
"1499",2017,"April",39119,2
"1500",2017,"April",39139,2
"1501",2017,"April",39153,4
"1502",2017,"April",39157,2
"1503",2017,"April",39169,3
"1504",2017,"April",40041,2
"1505",2017,"April",40109,5
"1506",2017,"April",40143,5
"1507",2017,"April",41003,3
"1508",2017,"April",41007,2
"1509",2017,"April",41009,2
"1510",2017,"April",41011,2
"1511",2017,"April",41013,2
"1512",2017,"April",41015,2
"1513",2017,"April",41017,7
"1514",2017,"April",41019,3
"1515",2017,"April",41029,11
"1516",2017,"April",41033,2
"1517",2017,"April",41035,3
"1518",2017,"April",41039,14
"1519",2017,"April",41041,3
"1520",2017,"April",41047,6
"1521",2017,"April",41051,23
