"","county","count","month","year","state"
"579","CARBON",7219,"February","2019","WY"
"580","CONVERSE",5429,"February","2019","WY"
"581","CROOK",3448,"February","2019","WY"
"582","FREMONT",19160,"February","2019","WY"
"583","GOSHEN",6462,"February","2019","WY"
"584","HOT SPRINGS",2860,"February","2019","WY"
"585","JOHNSON",5048,"February","2019","WY"
"586","LARAMIE",45872,"February","2019","WY"
"587","LINCOLN",10194,"February","2019","WY"
"588","NATRONA",26550,"February","2019","WY"
"589","NIOBRARA",1487,"February","2019","WY"
"590","PARK",16009,"February","2019","WY"
"591","PLATTE",4684,"February","2019","WY"
"592","SHERIDAN",16178,"February","2019","WY"
"593","SUBLETTE",3751,"February","2019","WY"
"594","SWEETWATER",13521,"February","2019","WY"
"595","TETON",15195,"February","2019","WY"
"596","UINTA",9423,"February","2019","WY"
"597","WASHAKIE",4156,"February","2019","WY"
"598","WESTON",2948,"February","2019","WY"
"599","ALBANY",14905,"March","2019","WY"
"600","BIG HORN",4767,"March","2019","WY"
"601","CAMPBELL",13989,"March","2019","WY"
"602","CARBON",5669,"March","2019","WY"
"603","CONVERSE",5431,"March","2019","WY"
"604","CROOK",3451,"March","2019","WY"
"605","FREMONT",15386,"March","2019","WY"
"606","GOSHEN",5210,"March","2019","WY"
"607","HOT SPRINGS",2393,"March","2019","WY"
"608","JOHNSON",4255,"March","2019","WY"
"609","LARAMIE",34823,"March","2019","WY"
"610","LINCOLN",8067,"March","2019","WY"
"611","NATRONA",26542,"March","2019","WY"
"612","NIOBRARA",1280,"March","2019","WY"
"613","PARK",13032,"March","2019","WY"
"614","PLATTE",4067,"March","2019","WY"
"615","SHERIDAN",12911,"March","2019","WY"
