"","county","count","month","year","state"
"1758","Carroll","13764","June","2018","IA"
"1759","Cass","8970","June","2018","IA"
"1760","Cedar","11633","June","2018","IA"
"1761","Cerro Gordo","29216","June","2018","IA"
"1762","Cherokee","7864","June","2018","IA"
"1763","Chickasaw","8099","June","2018","IA"
"1764","Clarke","5563","June","2018","IA"
"1765","Clay","10896","June","2018","IA"
"1766","Clayton","11411","June","2018","IA"
"1767","Clinton","30773","June","2018","IA"
"1768","Crawford","9432","June","2018","IA"
"1769","Dallas","54005","June","2018","IA"
"1770","Davis","4810","June","2018","IA"
"1771","Decatur","4400","June","2018","IA"
"1772","Delaware","11321","June","2018","IA"
"1773","Des Moines","25776","June","2018","IA"
"1774","Dickinson","12562","June","2018","IA"
"1775","Dubuque","63753","June","2018","IA"
"1776","Emmet","6244","June","2018","IA"
"1777","Fayette","11556","June","2018","IA"
"1778","Floyd","10301","June","2018","IA"
"1779","Franklin","6279","June","2018","IA"
"1780","Fremont","4658","June","2018","IA"
"1781","Greene","6235","June","2018","IA"
"1782","Grundy","8547","June","2018","IA"
"1783","Guthrie","7522","June","2018","IA"
"1784","Hamilton","9672","June","2018","IA"
"1785","Hancock","7424","June","2018","IA"
"1786","Hardin","10944","June","2018","IA"
"1787","Harrison","8365","June","2018","IA"
"1788","Henry","12426","June","2018","IA"
"1789","Howard","5754","June","2018","IA"
"1790","Humboldt","6222","June","2018","IA"
"1791","Ida","4660","June","2018","IA"
"1792","Iowa","11351","June","2018","IA"
"1793","Jackson","13701","June","2018","IA"
"1794","Jasper","24307","June","2018","IA"
"1795","Jefferson","10158","June","2018","IA"
"1796","Johnson","89726","June","2018","IA"
"1797","Jones","12876","June","2018","IA"
"1798","Keokuk","6387","June","2018","IA"
"1799","Kossuth","10738","June","2018","IA"
"1800","Lee","21388","June","2018","IA"
"1801","Linn","140891","June","2018","IA"
"1802","Louisa","6708","June","2018","IA"
"1803","Lucas","5483","June","2018","IA"
"1804","Lyon","7960","June","2018","IA"
"1805","Madison","10700","June","2018","IA"
"1806","Mahaska","13560","June","2018","IA"
"1807","Marion","22212","June","2018","IA"
"1808","Marshall","22867","June","2018","IA"
"1809","Mills","9885","June","2018","IA"
"1810","Mitchell","6852","June","2018","IA"
"1811","Monona","5886","June","2018","IA"
"1812","Monroe","4691","June","2018","IA"
"1813","Montgomery","6796","June","2018","IA"
"1814","Muscatine","26086","June","2018","IA"
"1815","O'Brien","9222","June","2018","IA"
"1816","Osceola","4045","June","2018","IA"
"1817","Page","9310","June","2018","IA"
"1818","Palo Alto","6022","June","2018","IA"
"1819","Plymouth","16708","June","2018","IA"
"1820","Pocahontas","4764","June","2018","IA"
"1821","Polk","281315","June","2018","IA"
"1822","Pottawattamie","55526","June","2018","IA"
"1823","Poweshiek","12602","June","2018","IA"
"1824","Ringgold","3030","June","2018","IA"
"1825","Sac","6788","June","2018","IA"
"1826","Scott","112982","June","2018","IA"
"1827","Shelby","7902","June","2018","IA"
"1828","Sioux","21141","June","2018","IA"
"1829","Story","58959","June","2018","IA"
"1830","Tama","11057","June","2018","IA"
"1831","Taylor","3718","June","2018","IA"
"1832","Union","7515","June","2018","IA"
"1833","Van Buren","4617","June","2018","IA"
"1834","Wapello","20047","June","2018","IA"
"1835","Warren","32610","June","2018","IA"
"1836","Washington","14020","June","2018","IA"
"1837","Wayne","3505","June","2018","IA"
"1838","Webster","24022","June","2018","IA"
"1839","Winnebago","7208","June","2018","IA"
"1840","Winneshiek","13722","June","2018","IA"
"1841","Woodbury","56554","June","2018","IA"
"1842","Worth","5237","June","2018","IA"
"1843","Wright","7715","June","2018","IA"
"1844","Allamakee","9148","March","2018","IA"
"1845","Appanoose","7965","March","2018","IA"
"1846","Audubon","4102","March","2018","IA"
"1847","Benton","16948","March","2018","IA"
"1848","Black Hawk","79841","March","2018","IA"
"1849","Boone","17835","March","2018","IA"
"1850","Bremer","16244","March","2018","IA"
"1851","Buchanan","13009","March","2018","IA"
"1852","Buena Vista","11236","March","2018","IA"
"1853","Butler","9520","March","2018","IA"
"1854","Calhoun","6312","March","2018","IA"
"1855","Carroll","13719","March","2018","IA"
"1856","Cass","8939","March","2018","IA"
"1857","Cedar","11574","March","2018","IA"
"1858","Cerro Gordo","29099","March","2018","IA"
"1859","Cherokee","7853","March","2018","IA"
"1860","Chickasaw","8083","March","2018","IA"
"1861","Clarke","5526","March","2018","IA"
"1862","Clay","10809","March","2018","IA"
"1863","Clayton","11369","March","2018","IA"
"1864","Clinton","30653","March","2018","IA"
"1865","Crawford","9370","March","2018","IA"
"1866","Dallas","53085","March","2018","IA"
"1867","Davis","4784","March","2018","IA"
"1868","Decatur","4414","March","2018","IA"
"1869","Delaware","11280","March","2018","IA"
"1870","Des Moines","25618","March","2018","IA"
"1871","Dickinson","12383","March","2018","IA"
"1872","Dubuque","63388","March","2018","IA"
"1873","Emmet","6224","March","2018","IA"
"1874","Fayette","11560","March","2018","IA"
"1875","Floyd","10211","March","2018","IA"
"1876","Franklin","6284","March","2018","IA"
"1877","Fremont","4645","March","2018","IA"
"1878","Greene","6107","March","2018","IA"
"1879","Grundy","8453","March","2018","IA"
"1880","Guthrie","7432","March","2018","IA"
"1881","Hamilton","9597","March","2018","IA"
"1882","Hancock","7394","March","2018","IA"
"1883","Hardin","10911","March","2018","IA"
"1884","Harrison","8388","March","2018","IA"
"1885","Henry","12319","March","2018","IA"
"1886","Howard","5746","March","2018","IA"
"1887","Humboldt","6179","March","2018","IA"
"1888","Ida","4630","March","2018","IA"
"1889","Iowa","11299","March","2018","IA"
"1890","Jackson","13689","March","2018","IA"
"1891","Jasper","24082","March","2018","IA"
"1892","Jefferson","10144","March","2018","IA"
"1893","Johnson","89423","March","2018","IA"
"1894","Jones","12838","March","2018","IA"
"1895","Keokuk","6368","March","2018","IA"
"1896","Kossuth","10728","March","2018","IA"
"1897","Lee","21245","March","2018","IA"
"1898","Linn","139930","March","2018","IA"
"1899","Louisa","6686","March","2018","IA"
"1900","Lucas","5439","March","2018","IA"
"1901","Lyon","7914","March","2018","IA"
"1902","Madison","10574","March","2018","IA"
"1903","Mahaska","13507","March","2018","IA"
"1904","Marion","22095","March","2018","IA"
"1905","Marshall","22994","March","2018","IA"
"1906","Mills","9832","March","2018","IA"
"1907","Mitchell","6815","March","2018","IA"
"1908","Monona","5871","March","2018","IA"
"1909","Monroe","4676","March","2018","IA"
"1910","Montgomery","6738","March","2018","IA"
"1911","Muscatine","25927","March","2018","IA"
"1912","O'Brien","9159","March","2018","IA"
"1913","Osceola","4038","March","2018","IA"
"1914","Page","9243","March","2018","IA"
"1915","Palo Alto","5944","March","2018","IA"
"1916","Plymouth","16644","March","2018","IA"
"1917","Pocahontas","4769","March","2018","IA"
"1918","Polk","278850","March","2018","IA"
"1919","Pottawattamie","55867","March","2018","IA"
"1920","Poweshiek","12480","March","2018","IA"
"1921","Ringgold","3025","March","2018","IA"
"1922","Sac","6774","March","2018","IA"
"1923","Scott","112837","March","2018","IA"
"1924","Shelby","7879","March","2018","IA"
"1925","Sioux","21041","March","2018","IA"
"1926","Story","58765","March","2018","IA"
"1927","Tama","11040","March","2018","IA"
"1928","Taylor","3724","March","2018","IA"
"1929","Union","7525","March","2018","IA"
"1930","Van Buren","4603","March","2018","IA"
"1931","Wapello","19989","March","2018","IA"
"1932","Warren","32408","March","2018","IA"
"1933","Washington","14007","March","2018","IA"
"1934","Wayne","3503","March","2018","IA"
"1935","Webster","23987","March","2018","IA"
"1936","Winnebago","7169","March","2018","IA"
"1937","Winneshiek","13450","March","2018","IA"
"1938","Woodbury","56322","March","2018","IA"
"1939","Worth","5212","March","2018","IA"
"1940","Wright","7711","March","2018","IA"
"1941","Allamakee","9174","May","2018","IA"
"1942","Appanoose","8002","May","2018","IA"
"1943","Audubon","4099","May","2018","IA"
"1944","Benton","16986","May","2018","IA"
"1945","Black Hawk","79889","May","2018","IA"
"1946","Boone","17916","May","2018","IA"
"1947","Bremer","16294","May","2018","IA"
"1948","Buchanan","13023","May","2018","IA"
"1949","Buena Vista","11266","May","2018","IA"
"1950","Butler","9565","May","2018","IA"
"1951","Calhoun","6304","May","2018","IA"
"1952","Carroll","13743","May","2018","IA"
"1953","Cass","8949","May","2018","IA"
"1954","Cedar","11606","May","2018","IA"
"1955","Cerro Gordo","29142","May","2018","IA"
"1956","Cherokee","7859","May","2018","IA"
"1957","Chickasaw","8089","May","2018","IA"
"1958","Clarke","5555","May","2018","IA"
"1959","Clay","10840","May","2018","IA"
"1960","Clayton","11399","May","2018","IA"
"1961","Clinton","30707","May","2018","IA"
"1962","Crawford","9417","May","2018","IA"
"1963","Dallas","53707","May","2018","IA"
"1964","Davis","4787","May","2018","IA"
"1965","Decatur","4394","May","2018","IA"
"1966","Delaware","11296","May","2018","IA"
"1967","Des Moines","25700","May","2018","IA"
"1968","Dickinson","12544","May","2018","IA"
"1969","Dubuque","63554","May","2018","IA"
"1970","Emmet","6230","May","2018","IA"
"1971","Fayette","11557","May","2018","IA"
"1972","Floyd","10264","May","2018","IA"
"1973","Franklin","6279","May","2018","IA"
"1974","Fremont","4632","May","2018","IA"
"1975","Greene","6235","May","2018","IA"
"1976","Grundy","8508","May","2018","IA"
"1977","Guthrie","7486","May","2018","IA"
"1978","Hamilton","9646","May","2018","IA"
"1979","Hancock","7409","May","2018","IA"
"1980","Hardin","10932","May","2018","IA"
"1981","Harrison","8375","May","2018","IA"
"1982","Henry","12365","May","2018","IA"
"1983","Howard","5756","May","2018","IA"
"1984","Humboldt","6204","May","2018","IA"
"1985","Ida","4647","May","2018","IA"
"1986","Iowa","11326","May","2018","IA"
"1987","Jackson","13687","May","2018","IA"
"1988","Jasper","24230","May","2018","IA"
"1989","Jefferson","10126","May","2018","IA"
"1990","Johnson","89438","May","2018","IA"
"1991","Jones","12866","May","2018","IA"
"1992","Keokuk","6383","May","2018","IA"
"1993","Kossuth","10722","May","2018","IA"
"1994","Lee","21348","May","2018","IA"
"1995","Linn","140434","May","2018","IA"
"1996","Louisa","6693","May","2018","IA"
"1997","Lucas","5473","May","2018","IA"
"1998","Lyon","7934","May","2018","IA"
"1999","Madison","10652","May","2018","IA"
"2000","Mahaska","13531","May","2018","IA"
"2001","Marion","22163","May","2018","IA"
"2002","Marshall","22835","May","2018","IA"
"2003","Mills","9869","May","2018","IA"
"2004","Mitchell","6852","May","2018","IA"
"2005","Monona","5876","May","2018","IA"
"2006","Monroe","4676","May","2018","IA"
"2007","Montgomery","6768","May","2018","IA"
"2008","Muscatine","26037","May","2018","IA"
"2009","O'Brien","9231","May","2018","IA"
"2010","Osceola","4043","May","2018","IA"
"2011","Page","9281","May","2018","IA"
"2012","Palo Alto","6008","May","2018","IA"
"2013","Plymouth","16683","May","2018","IA"
"2014","Pocahontas","4767","May","2018","IA"
"2015","Polk","280305","May","2018","IA"
"2016","Pottawattamie","55690","May","2018","IA"
"2017","Poweshiek","12561","May","2018","IA"
"2018","Ringgold","3026","May","2018","IA"
"2019","Sac","6784","May","2018","IA"
"2020","Scott","112656","May","2018","IA"
"2021","Shelby","7877","May","2018","IA"
"2022","Sioux","21119","May","2018","IA"
"2023","Story","58949","May","2018","IA"
"2024","Tama","11051","May","2018","IA"
"2025","Taylor","3717","May","2018","IA"
"2026","Union","7535","May","2018","IA"
"2027","Van Buren","4613","May","2018","IA"
"2028","Wapello","20001","May","2018","IA"
"2029","Warren","32549","May","2018","IA"
"2030","Washington","14000","May","2018","IA"
"2031","Wayne","3499","May","2018","IA"
"2032","Webster","24007","May","2018","IA"
"2033","Winnebago","7198","May","2018","IA"
"2034","Winneshiek","13657","May","2018","IA"
"2035","Woodbury","56455","May","2018","IA"
"2036","Worth","5215","May","2018","IA"
"2037","Wright","7701","May","2018","IA"
"2038","Allamakee","9345","November","2018","IA"
"2039","Appanoose","8105","November","2018","IA"
"2040","Audubon","4156","November","2018","IA"
"2041","Benton","17179","November","2018","IA"
"2042","Black Hawk","82207","November","2018","IA"
"2043","Boone","18327","November","2018","IA"
"2044","Bremer","16511","November","2018","IA"
"2045","Buchanan","13223","November","2018","IA"
"2046","Buena Vista","11403","November","2018","IA"
"2047","Butler","9686","November","2018","IA"
"2048","Calhoun","6390","November","2018","IA"
"2049","Carroll","13886","November","2018","IA"
"2050","Cass","9066","November","2018","IA"
"2051","Cedar","11920","November","2018","IA"
"2052","Cerro Gordo","29669","November","2018","IA"
"2053","Cherokee","7958","November","2018","IA"
"2054","Chickasaw","8144","November","2018","IA"
"2055","Clarke","5653","November","2018","IA"
"2056","Clay","10984","November","2018","IA"
"2057","Clayton","11523","November","2018","IA"
"2058","Clinton","31119","November","2018","IA"
"2059","Crawford","9489","November","2018","IA"
"2060","Dallas","57147","November","2018","IA"
"2061","Davis","4867","November","2018","IA"
"2062","Decatur","4483","November","2018","IA"
"2063","Delaware","11451","November","2018","IA"
"2064","Des Moines","26148","November","2018","IA"
"2065","Dickinson","12941","November","2018","IA"
"2066","Dubuque","65261","November","2018","IA"
"2067","Emmet","6289","November","2018","IA"
"2068","Fayette","11785","November","2018","IA"
"2069","Floyd","10380","November","2018","IA"
"2070","Franklin","6339","November","2018","IA"
"2071","Fremont","4766","November","2018","IA"
"2072","Greene","6301","November","2018","IA"
"2073","Grundy","8539","November","2018","IA"
"2074","Guthrie","7600","November","2018","IA"
"2075","Hamilton","9771","November","2018","IA"
"2076","Hancock","7485","November","2018","IA"
"2077","Hardin","11032","November","2018","IA"
"2078","Harrison","8611","November","2018","IA"
"2079","Henry","12581","November","2018","IA"
"2080","Howard","5856","November","2018","IA"
"2081","Humboldt","6266","November","2018","IA"
"2082","Ida","4687","November","2018","IA"
"2083","Iowa","11578","November","2018","IA"
"2084","Jackson","14059","November","2018","IA"
"2085","Jasper","24771","November","2018","IA"
"2086","Jefferson","10435","November","2018","IA"
"2087","Johnson","94461","November","2018","IA"
"2088","Jones","13076","November","2018","IA"
"2089","Keokuk","6453","November","2018","IA"
"2090","Kossuth","10815","November","2018","IA"
"2091","Lee","21633","November","2018","IA"
"2092","Linn","145150","November","2018","IA"
"2093","Louisa","6771","November","2018","IA"
"2094","Lucas","5571","November","2018","IA"
"2095","Lyon","8038","November","2018","IA"
"2096","Madison","10957","November","2018","IA"
"2097","Mahaska","13793","November","2018","IA"
"2098","Marion","22479","November","2018","IA"
"2099","Marshall","23211","November","2018","IA"
"2100","Mills","10161","November","2018","IA"
"2101","Mitchell","6923","November","2018","IA"
"2102","Monona","5941","November","2018","IA"
"2103","Monroe","4758","November","2018","IA"
"2104","Montgomery","6921","November","2018","IA"
"2105","Muscatine","26534","November","2018","IA"
"2106","O'Brien","9290","November","2018","IA"
"2107","Osceola","4058","November","2018","IA"
"2108","Page","9458","November","2018","IA"
"2109","Palo Alto","6079","November","2018","IA"
"2110","Plymouth","16942","November","2018","IA"
"2111","Pocahontas","4829","November","2018","IA"
"2112","Polk","291285","November","2018","IA"
"2113","Pottawattamie","57168","November","2018","IA"
"2114","Poweshiek","13077","November","2018","IA"
"2115","Ringgold","3099","November","2018","IA"
"2116","Sac","6862","November","2018","IA"
"2117","Scott","115337","November","2018","IA"
"2118","Shelby","8017","November","2018","IA"
"2119","Sioux","21350","November","2018","IA"
"2120","Story","61882","November","2018","IA"
"2121","Tama","11148","November","2018","IA"
"2122","Taylor","3791","November","2018","IA"
"2123","Union","7623","November","2018","IA"
"2124","Van Buren","4700","November","2018","IA"
"2125","Wapello","20322","November","2018","IA"
"2126","Warren","33793","November","2018","IA"
"2127","Washington","14231","November","2018","IA"
"2128","Wayne","3561","November","2018","IA"
"2129","Webster","24163","November","2018","IA"
"2130","Winnebago","7320","November","2018","IA"
"2131","Winneshiek","14159","November","2018","IA"
"2132","Woodbury","57746","November","2018","IA"
"2133","Worth","5314","November","2018","IA"
"2134","Wright","7788","November","2018","IA"
"2135","Allamakee","9274","October","2018","IA"
"2136","Appanoose","8057","October","2018","IA"
"2137","Audubon","4146","October","2018","IA"
"2138","Benton","17085","October","2018","IA"
"2139","Black Hawk","81262","October","2018","IA"
"2140","Boone","18166","October","2018","IA"
"2141","Bremer","16398","October","2018","IA"
"2142","Buchanan","13157","October","2018","IA"
"2143","Buena Vista","11363","October","2018","IA"
"2144","Butler","9625","October","2018","IA"
"2145","Calhoun","6351","October","2018","IA"
"2146","Carroll","13836","October","2018","IA"
"2147","Cass","9023","October","2018","IA"
"2148","Cedar","11764","October","2018","IA"
"2149","Cerro Gordo","29443","October","2018","IA"
"2150","Cherokee","7929","October","2018","IA"
"2151","Chickasaw","8105","October","2018","IA"
"2152","Clarke","5614","October","2018","IA"
"2153","Clay","10914","October","2018","IA"
"2154","Clayton","11460","October","2018","IA"
"2155","Clinton","30965","October","2018","IA"
"2156","Crawford","9463","October","2018","IA"
"2157","Dallas","55943","October","2018","IA"
"2158","Davis","4845","October","2018","IA"
"2159","Decatur","4378","October","2018","IA"
"2160","Delaware","11357","October","2018","IA"
"2161","Des Moines","25957","October","2018","IA"
"2162","Dickinson","12785","October","2018","IA"
"2163","Dubuque","64620","October","2018","IA"
"2164","Emmet","6284","October","2018","IA"
"2165","Fayette","11682","October","2018","IA"
"2166","Floyd","10309","October","2018","IA"
"2167","Franklin","6287","October","2018","IA"
"2168","Fremont","4691","October","2018","IA"
"2169","Greene","6259","October","2018","IA"
"2170","Grundy","8475","October","2018","IA"
"2171","Guthrie","7512","October","2018","IA"
"2172","Hamilton","9711","October","2018","IA"
"2173","Hancock","7434","October","2018","IA"
"2174","Hardin","11000","October","2018","IA"
"2175","Harrison","8412","October","2018","IA"
"2176","Henry","12483","October","2018","IA"
"2177","Howard","5807","October","2018","IA"
"2178","Humboldt","6258","October","2018","IA"
"2179","Ida","4688","October","2018","IA"
"2180","Iowa","11495","October","2018","IA"
"2181","Jackson","13954","October","2018","IA"
"2182","Jasper","24589","October","2018","IA"
"2183","Jefferson","10310","October","2018","IA"
"2184","Johnson","92153","October","2018","IA"
"2185","Jones","13011","October","2018","IA"
"2186","Keokuk","6422","October","2018","IA"
"2187","Kossuth","10767","October","2018","IA"
"2188","Lee","21476","October","2018","IA"
"2189","Linn","143430","October","2018","IA"
"2190","Louisa","6735","October","2018","IA"
"2191","Lucas","5531","October","2018","IA"
"2192","Lyon","8007","October","2018","IA"
"2193","Madison","10830","October","2018","IA"
"2194","Mahaska","13675","October","2018","IA"
"2195","Marion","22324","October","2018","IA"
"2196","Marshall","23023","October","2018","IA"
"2197","Mills","10005","October","2018","IA"
"2198","Mitchell","6843","October","2018","IA"
"2199","Monona","5914","October","2018","IA"
"2200","Monroe","4705","October","2018","IA"
"2201","Montgomery","6884","October","2018","IA"
"2202","Muscatine","26313","October","2018","IA"
"2203","O'Brien","9240","October","2018","IA"
"2204","Osceola","4045","October","2018","IA"
"2205","Page","9394","October","2018","IA"
"2206","Palo Alto","6031","October","2018","IA"
"2207","Plymouth","16828","October","2018","IA"
"2208","Pocahontas","4773","October","2018","IA"
"2209","Polk","286346","October","2018","IA"
"2210","Pottawattamie","56441","October","2018","IA"
"2211","Poweshiek","12924","October","2018","IA"
"2212","Ringgold","3028","October","2018","IA"
"2213","Sac","6822","October","2018","IA"
"2214","Scott","114164","October","2018","IA"
"2215","Shelby","7929","October","2018","IA"
"2216","Sioux","21249","October","2018","IA"
"2217","Story","60673","October","2018","IA"
"2218","Tama","11083","October","2018","IA"
"2219","Taylor","3738","October","2018","IA"
"2220","Union","7590","October","2018","IA"
"2221","Van Buren","4673","October","2018","IA"
"2222","Wapello","20106","October","2018","IA"
"2223","Warren","33279","October","2018","IA"
"2224","Washington","14151","October","2018","IA"
"2225","Wayne","3504","October","2018","IA"
"2226","Webster","24058","October","2018","IA"
"2227","Winnebago","7268","October","2018","IA"
"2228","Winneshiek","13928","October","2018","IA"
"2229","Woodbury","57036","October","2018","IA"
"2230","Worth","5272","October","2018","IA"
"2231","Wright","7746","October","2018","IA"
"2232","Allamakee","9227","September","2018","IA"
"2233","Appanoose","8030","September","2018","IA"
"2234","Audubon","4113","September","2018","IA"
"2235","Benton","17072","September","2018","IA"
"2236","Black Hawk","80671","September","2018","IA"
"2237","Boone","18061","September","2018","IA"
"2238","Bremer","16362","September","2018","IA"
"2239","Buchanan","13126","September","2018","IA"
"2240","Buena Vista","11334","September","2018","IA"
"2241","Butler","9629","September","2018","IA"
"2242","Calhoun","6327","September","2018","IA"
"2243","Carroll","13807","September","2018","IA"
"2244","Cass","8998","September","2018","IA"
"2245","Cedar","11675","September","2018","IA"
"2246","Cerro Gordo","29346","September","2018","IA"
"2247","Cherokee","7917","September","2018","IA"
"2248","Chickasaw","8098","September","2018","IA"
"2249","Clarke","5594","September","2018","IA"
"2250","Clay","10912","September","2018","IA"
"2251","Clayton","11440","September","2018","IA"
"2252","Clinton","30921","September","2018","IA"
"2253","Crawford","9456","September","2018","IA"
"2254","Dallas","55423","September","2018","IA"
"2255","Davis","4834","September","2018","IA"
"2256","Decatur","4379","September","2018","IA"
"2257","Delaware","11341","September","2018","IA"
"2258","Des Moines","25909","September","2018","IA"
"2259","Dickinson","12749","September","2018","IA"
"2260","Dubuque","64302","September","2018","IA"
"2261","Emmet","6275","September","2018","IA"
"2262","Fayette","11658","September","2018","IA"
"2263","Floyd","10297","September","2018","IA"
"2264","Franklin","6274","September","2018","IA"
"2265","Fremont","4690","September","2018","IA"
"2266","Greene","6253","September","2018","IA"
"2267","Grundy","8475","September","2018","IA"
"2268","Guthrie","7508","September","2018","IA"
"2269","Hamilton","9701","September","2018","IA"
"2270","Hancock","7446","September","2018","IA"
"2271","Hardin","11001","September","2018","IA"
"2272","Harrison","8377","September","2018","IA"
"2273","Henry","12480","September","2018","IA"
"2274","Howard","5784","September","2018","IA"
"2275","Humboldt","6245","September","2018","IA"
"2276","Ida","4679","September","2018","IA"
"2277","Iowa","11458","September","2018","IA"
"2278","Jackson","13857","September","2018","IA"
"2279","Jasper","24544","September","2018","IA"
"2280","Jefferson","10228","September","2018","IA"
"2281","Johnson","91877","September","2018","IA"
"2282","Jones","12978","September","2018","IA"
"2283","Keokuk","6406","September","2018","IA"
"2284","Kossuth","10775","September","2018","IA"
"2285","Lee","21422","September","2018","IA"
"2286","Linn","142583","September","2018","IA"
"2287","Louisa","6721","September","2018","IA"
"2288","Lucas","5502","September","2018","IA"
"2289","Lyon","7992","September","2018","IA"
"2290","Madison","10766","September","2018","IA"
"2291","Mahaska","13636","September","2018","IA"
"2292","Marion","22280","September","2018","IA"
"2293","Marshall","22994","September","2018","IA"
"2294","Mills","9973","September","2018","IA"
"2295","Mitchell","6832","September","2018","IA"
"2296","Monona","5910","September","2018","IA"
"2297","Monroe","4703","September","2018","IA"
"2298","Montgomery","6875","September","2018","IA"
"2299","Muscatine","26271","September","2018","IA"
"2300","O'Brien","9244","September","2018","IA"
"2301","Osceola","4039","September","2018","IA"
"2302","Page","9360","September","2018","IA"
"2303","Palo Alto","6040","September","2018","IA"
"2304","Plymouth","16786","September","2018","IA"
"2305","Pocahontas","4763","September","2018","IA"
"2306","Polk","284634","September","2018","IA"
"2307","Pottawattamie","56117","September","2018","IA"
"2308","Poweshiek","12758","September","2018","IA"
"2309","Ringgold","3020","September","2018","IA"
"2310","Sac","6800","September","2018","IA"
"2311","Scott","113775","September","2018","IA"
"2312","Shelby","7917","September","2018","IA"
"2313","Sioux","21219","September","2018","IA"
"2314","Story","59848","September","2018","IA"
"2315","Tama","11095","September","2018","IA"
"2316","Taylor","3730","September","2018","IA"
"2317","Union","7564","September","2018","IA"
"2318","Van Buren","4658","September","2018","IA"
"2319","Wapello","20057","September","2018","IA"
"2320","Warren","33021","September","2018","IA"
"2321","Washington","14111","September","2018","IA"
"2322","Wayne","3499","September","2018","IA"
"2323","Webster","24051","September","2018","IA"
"2324","Winnebago","7248","September","2018","IA"
"2325","Winneshiek","13767","September","2018","IA"
"2326","Woodbury","56805","September","2018","IA"
"2327","Worth","5250","September","2018","IA"
"2328","Wright","7760","September","2018","IA"
"2329","Allamakee","9205","April","2019","IA"
"2330","Appanoose","8052","April","2019","IA"
"2331","Audubon","4059","April","2019","IA"
"2332","Benton","17080","April","2019","IA"
"2333","Black Hawk","81799","April","2019","IA"
"2334","Boone","18101","April","2019","IA"
"2335","Bremer","16554","April","2019","IA"
"2336","Buchanan","13074","April","2019","IA"
"2337","Buena Vista","11336","April","2019","IA"
"2338","Butler","9622","April","2019","IA"
"2339","Calhoun","6360","April","2019","IA"
"2340","Carroll","13816","April","2019","IA"
"2341","Cass","8982","April","2019","IA"
"2342","Cedar","11839","April","2019","IA"
"2343","Cerro Gordo","29175","April","2019","IA"
"2344","Cherokee","7867","April","2019","IA"
"2345","Chickasaw","8083","April","2019","IA"
"2346","Clarke","5600","April","2019","IA"
"2347","Clay","10908","April","2019","IA"
"2348","Clayton","11487","April","2019","IA"
"2349","Clinton","30867","April","2019","IA"
"2350","Crawford","9371","April","2019","IA"
"2351","Dallas","57273","April","2019","IA"
"2352","Davis","4791","April","2019","IA"
"2353","Decatur","4485","April","2019","IA"
"2354","Delaware","11372","April","2019","IA"
"2355","Des Moines","25999","April","2019","IA"
"2356","Dickinson","12836","April","2019","IA"
"2357","Dubuque","64897","April","2019","IA"
"2358","Emmet","6242","April","2019","IA"
"2359","Fayette","11716","April","2019","IA"
"2360","Floyd","10268","April","2019","IA"
"2361","Franklin","6312","April","2019","IA"
"2362","Fremont","4736","April","2019","IA"
"2363","Greene","6212","April","2019","IA"
"2364","Grundy","8511","April","2019","IA"
"2365","Guthrie","7491","April","2019","IA"
"2366","Hamilton","9708","April","2019","IA"
"2367","Hancock","7395","April","2019","IA"
"2368","Hardin","10963","April","2019","IA"
"2369","Harrison","8518","April","2019","IA"
"2370","Henry","12513","April","2019","IA"
"2371","Howard","5810","April","2019","IA"
"2372","Humboldt","6180","April","2019","IA"
"2373","Ida","4658","April","2019","IA"
"2374","Iowa","11494","April","2019","IA"
"2375","Jackson","13904","April","2019","IA"
"2376","Jasper","24722","April","2019","IA"
"2377","Jefferson","10348","April","2019","IA"
"2378","Johnson","95133","April","2019","IA"
"2379","Jones","13007","April","2019","IA"
"2380","Keokuk","6405","April","2019","IA"
"2381","Kossuth","10704","April","2019","IA"
"2382","Lee","21428","April","2019","IA"
"2383","Linn","144601","April","2019","IA"
"2384","Louisa","6709","April","2019","IA"
"2385","Lucas","5515","April","2019","IA"
"2386","Lyon","8020","April","2019","IA"
"2387","Madison","10873","April","2019","IA"
"2388","Mahaska","13641","April","2019","IA"
"2389","Marion","22444","April","2019","IA"
"2390","Marshall","23025","April","2019","IA"
"2391","Mills","10295","April","2019","IA"
"2392","Mitchell","6836","April","2019","IA"
"2393","Monona","5787","April","2019","IA"
"2394","Monroe","4726","April","2019","IA"
"2395","Montgomery","6835","April","2019","IA"
"2396","Muscatine","26327","April","2019","IA"
"2397","O'Brien","9210","April","2019","IA"
"2398","Osceola","4026","April","2019","IA"
"2399","Page","9343","April","2019","IA"
"2400","Palo Alto","6010","April","2019","IA"
"2401","Plymouth","16818","April","2019","IA"
"2402","Pocahontas","4781","April","2019","IA"
"2403","Polk","291578","April","2019","IA"
"2404","Pottawattamie","57056","April","2019","IA"
"2405","Poweshiek","12972","April","2019","IA"
"2406","Ringgold","3073","April","2019","IA"
"2407","Sac","6855","April","2019","IA"
"2408","Scott","114442","April","2019","IA"
"2409","Shelby","7982","April","2019","IA"
"2410","Sioux","21361","April","2019","IA"
"2411","Story","62731","April","2019","IA"
"2412","Tama","11089","April","2019","IA"
"2413","Taylor","3754","April","2019","IA"
"2414","Union","7562","April","2019","IA"
"2415","Van Buren","4653","April","2019","IA"
"2416","Wapello","20182","April","2019","IA"
"2417","Warren","33762","April","2019","IA"
"2418","Washington","14215","April","2019","IA"
"2419","Wayne","3541","April","2019","IA"
